#tau in s | Ampli in mV
0.001	-692.5
0.0015	-685
0.0021	-675
0.0025	-677.5
0.0035	-680
0.0045	-680
0.0055	-687.5
0.0075	-685
0.01	-680
0.014	-677.5
0.028	-670
0.046	-647.5
0.09	-612.5
0.1499	-575
0.2	-545
0.25	-512
0.3	-492.5
0.35	-465
0.44	-420
0.53	-377.5
0.63	-330
0.81	-260
0.93	-225
1.16	-165
1.26	-115
1.36	-92.5
1.45	-70
1.51	-57
1.55	-17.5
1.65	30
1.97	97
2.1	130
2.7	242
3.2	320
4	420
4.94	505
5.14	522.5
5.98	565
6.4	585
7.15	600
8.15	620
9	640
9.99	642.5
