# t in ms 	| U in V
745.2		137.224
746.35		229.686
747.5		346.269
748.65		302.048
749.8		185.465
750.95		108.58
752.1		72.399
753.25		28.681
754.4		0.00054
755.55		0.00054
756.7		-23.078
757.85		-27.601
759		-15.54
760.15		-23.078
761.3		-31.118
762.45		-3.48
763.6		16.118
764.75		36.721
765.9		72.399
767.05		121.143
768.2		209.585
769.35		318.128
770.5		329.686
771.65		209.585
772.8		128.681
773.95		88.982
775.1		32.701
776.25		12.601
777.4		-7.5
778.55		-23.58
779.7		-31.621
780.85		-31.621
782		-23.58
783.15		-19.058
784.3		0.00054
785.45		12.601
786.6		40.741
787.75		72.902
788.9		129.183
790.05		185.465
791.2		314.108
792.35		329.686
793.5		209.083
794.65		129.183
795.8		64.862
796.95		40.239
798.1		8.58
799.25		-3.982
800.4		-15.54
801.55		-23.58
802.7		-23.58
803.85		-31.621
805		-23.58
806.15		-19.058
807.3		8.58
808.45		32.701
809.6		56.822
810.75		101.043
811.9		169.384
813.05		289.987
814.2		330.188
815.35		241.244
816.5		160.842
817.65		88.982
818.8		56.822
819.95		24.661
821.1		0.00054
822.25		-11.018
823.4		-15.54
824.55		-23.58
825.7		-23.58
826.85		-23.078
828		-7.5
829.15		12.098
830.3		48.279
831.45		56.822
832.6		88.982
833.75		161.344
834.9		265.867
836.05		334.209
837.2		241.244
838.35		153.304
839.5		88.982
840.65		52.299
841.8		32.198
842.95		-3.48
844.1		-15.54
845.25		-19.56
846.4		-31.621
847.55		-27.601
848.7		-7.5
849.85		-15.038
851		0.000038
852.15		20.641
853.3		56.319
854.45		97.023
855.6		137.224
856.75		241.244
857.9		337.726
859.05		245.264
860.2		160.842
861.35		97.023
862.5		64.359
863.65		20.138
864.8		0.00054
865.95		-15.54
867.1		-15.54
868.25		-15.54
869.4		-31.621
870.55		-15.54
871.7		0.000038
872.85		-3.982
874		16.621
875.15		44.761
876.3		80.44
877.45		129.183
878.6		209.585
879.75		322.148
880.9		257.827
882.05		160.842
883.2		112.601
884.35		44.259
885.5		24.158
886.65		8.58
887.8		-15.038
888.95		-19.058
890.1		-23.078
891.25		-31.118
892.4		-23.58
893.55		-19.058
894.7		8.078
895.85		12.098
897		32.701
898.15		68.882
899.3		128.681
900.45		193.505
901.6		322.148
902.75		277.425
903.9		169.384
905.05		105.063
906.2		64.862
907.35		44.761
908.5		16.118
909.65		-7.5
910.8		-15.038
911.95		-15.54
913.1		-31.118
914.25		-15.54
915.4		-23.58
916.55		8.078
917.7		16.621
918.85		36.721
920		72.902
921.15		125.163
922.3		209.585
923.45		289.987
924.6		281.445
925.75		168.882
926.9		104.56
928.05		56.822
929.2		16.621
930.35		4.56
931.5		-15.54
932.65		-35.641
933.8		-23.58
934.95		-31.621
936.1		-23.078
937.25		-23.078
938.4		-7.5
939.55		24.661
940.7		32.701
941.85		56.822
943		120.641
944.15		193.505
945.3		281.947
946.45		289.987
947.6		193.003
948.75		116.621
949.9		64.359
951.05		40.741
952.2		16.118
953.35		8.58
954.5		-7.5
955.65		-19.56
956.8		-23.58
957.95		-23.58
959.1		-15.54
960.25		0.00054
961.4		8.58
962.55		20.641
963.7		56.822
964.85		105.063
966		169.384
967.15		269.887
968.3		281.947
969.45		197.023
970.6		97.023
971.75		64.359
972.9		32.701
974.05		8.58
975.2		0.000038
976.35		-23.58
977.5		-23.078
978.65		-27.601
979.8		-31.621
980.95		-23.078
982.1		0.000038
983.25		0.00054
984.4		32.198
985.55		56.822
986.7		97.023
987.85		169.384
989		257.827
990.15		310.088
991.3		185.465
992.45		121.143
993.6		80.44
994.75		28.681
995.9		0.00054
997.05		-7.5
998.2		-15.54
999.35		-27.601
+1.000500E+00		-23.58
+1.001650E+00		-15.54
+1.002800E+00		-15.038
+1.003950E+00		-3.982
+1.005100E+00		-7.5
+1.006250E+00		12.098
+1.007400E+00		32.701
+1.008550E+00		80.942
+1.009700E+00		144.761
+1.010850E+00		233.706
+1.012000E+00		297.525
+1.013150E+00		237.726
+1.014300E+00		144.761
+1.015450E+00		84.962
+1.016600E+00		48.781
+1.017750E+00		28.178
+1.018900E+00		8.58
+1.020050E+00		-15.54
+1.021200E+00		-23.078
+1.022350E+00		-27.098
+1.023500E+00		-15.54
+1.024650E+00		-15.54
+1.025800E+00		-23.078
+1.026950E+00		4.56
+1.028100E+00		16.621
+1.029250E+00		52.299
+1.030400E+00		80.44
+1.031550E+00		121.143
+1.032700E+00		193.505
+1.033850E+00		289.987
+1.035000E+00		233.204
+1.036150E+00		161.344
+1.037300E+00		96.52
+1.038450E+00		40.741
+1.039600E+00		24.661
+1.040750E+00		12.601
+1.041900E+00		0.000038
+1.043050E+00		-15.54
+1.044200E+00		-15.54
+1.045350E+00		-7.5
+1.046500E+00		-23.078
+1.047650E+00		-11.018
+1.048800E+00		0.00054
+1.049950E+00		8.078
+1.051100E+00		48.781
+1.052250E+00		68.882
+1.053400E+00		129.183
+1.054550E+00		197.525
+1.055700E+00		305.565
+1.056850E+00		233.706
+1.058000E+00		152.802
+1.059150E+00		84.46
+1.060300E+00		40.741
+1.061450E+00		28.681
+1.062600E+00		0.00054
+1.063750E+00		-19.56
+1.064900E+00		-23.58
+1.066050E+00		-27.098
+1.067200E+00		-31.118
+1.068350E+00		-27.098
+1.069500E+00		-15.54
+1.070650E+00		-3.48
+1.071800E+00		0.00054
+1.072950E+00		24.661
+1.074100E+00		56.822
+1.075250E+00		105.063
+1.076400E+00		193.003
+1.077550E+00		281.947
+1.078700E+00		249.786
+1.079850E+00		157.324
+1.081000E+00		97.023
+1.082150E+00		48.279
+1.083300E+00		32.701
+1.084450E+00		8.58
+1.085600E+00		-7.5
+1.086750E+00		-11.018
+1.087900E+00		-7.5
+1.089050E+00		-15.54
+1.090200E+00		-23.078
+1.091350E+00		-15.54
+1.092500E+00		0.000038
+1.093650E+00		16.621
+1.094800E+00		32.198
+1.095950E+00		64.862
+1.097100E+00		97.023
+1.098250E+00		160.842
+1.099400E+00		265.867
+1.100550E+00		257.827
+1.101700E+00		169.384
+1.102850E+00		108.58
+1.104000E+00		48.781
+1.105150E+00		28.681
+1.106300E+00		24.158
+1.107450E+00		-15.54
+1.108600E+00		-7.5
+1.109750E+00		-19.058
+1.110900E+00		-7.5
+1.112050E+00		-27.098
+1.113200E+00		-23.58
+1.114350E+00		-3.982
+1.115500E+00		8.078
+1.116650E+00		28.681
+1.117800E+00		64.359
+1.118950E+00		101.043
+1.120100E+00		153.304
+1.121250E+00		249.786
+1.122400E+00		265.364
+1.123550E+00		176.922
+1.124700E+00		88.982
+1.125850E+00		60.339
+1.127000E+00		32.701
+1.128150E+00		-7.5
+1.129300E+00		-7.5
+1.130450E+00		-27.098
+1.131600E+00		-7.5
+1.132750E+00		-23.58
+1.133900E+00		-15.54
+1.135050E+00		-19.058
+1.136200E+00		-7.5
+1.137350E+00		4.56
+1.138500E+00		24.158
+1.139650E+00		48.781
+1.140800E+00		104.56
+1.141950E+00		149.284
+1.143100E+00		217.626
+1.144250E+00		277.425
+1.145400E+00		176.922
+1.146550E+00		121.143
+1.147700E+00		64.862
+1.148850E+00		28.178
+1.150000E+00		24.158
+1.151150E+00		-7.5
+1.152300E+00		-31.118
+1.153450E+00		-23.58
+1.154600E+00		-39.158
+1.155750E+00		-31.621
+1.156900E+00		-15.54
+1.158050E+00		-11.52
+1.159200E+00		0.00054
+1.160350E+00		20.641
+1.161500E+00		40.741
+1.162650E+00		80.942
+1.163800E+00		137.224
+1.164950E+00		225.666
+1.166100E+00		281.445
+1.167250E+00		188.982
+1.168400E+00		113.103
+1.169550E+00		72.902
+1.170700E+00		24.158
+1.171850E+00		12.601
+1.173000E+00		0.000038
+1.174150E+00		-19.56
+1.175300E+00		-23.58
+1.176450E+00		-23.58
+1.177600E+00		-7.5
+1.178750E+00		-23.58
+1.179900E+00		-7.5
+1.181050E+00		0.00054
+1.182200E+00		32.198
+1.183350E+00		40.239
+1.184500E+00		88.48
+1.185650E+00		129.183
+1.186800E+00		217.626
+1.187950E+00		269.384
+1.189100E+00		201.043
+1.190250E+00		120.641
+1.191400E+00		72.902
+1.192550E+00		40.741
+1.193700E+00		16.621
+1.194850E+00		-7.5
+1.196000E+00		-7.5
+1.197150E+00		-11.018
+1.198300E+00		-23.078
+1.199450E+00		-23.58
+1.200600E+00		-15.54
+1.201750E+00		-19.56
+1.202900E+00		0.00054
+1.204050E+00		12.601
+1.205200E+00		32.701
+1.206350E+00		80.942
+1.207500E+00		113.103
+1.208650E+00		201.545
+1.209800E+00		265.867
+1.210950E+00		209.083
+1.212100E+00		136.721
+1.213250E+00		76.42
+1.214400E+00		16.621
+1.215550E+00		20.138
+1.216700E+00		0.00054
+1.217850E+00		-15.038
+1.219000E+00		-31.118
+1.220150E+00		-15.038
+1.221300E+00		-23.58
+1.222450E+00		-15.54
+1.223600E+00		-15.038
+1.224750E+00		-3.982
+1.225900E+00		16.621
+1.227050E+00		28.681
+1.228200E+00		64.862
+1.229350E+00		121.143
+1.230500E+00		185.465
+1.231650E+00		265.867
+1.232800E+00		225.163
+1.233950E+00		133.204
+1.235100E+00		80.44
+1.236250E+00		52.299
+1.237400E+00		24.158
+1.238550E+00		8.58
+1.239700E+00		-7.5
+1.240850E+00		-11.52
+1.242000E+00		-31.621
+1.243150E+00		-23.58
+1.244300E+00		-23.58
+1.245450E+00		-11.018
+1.246600E+00		0.000038
+1.247750E+00		12.601
+1.248900E+00		32.198
+1.250050E+00		72.902
+1.251200E+00		105.063
+1.252350E+00		172.902
+1.253500E+00		241.746
+1.254650E+00		225.163
+1.255800E+00		129.183
+1.256950E+00		84.46
+1.258100E+00		48.279
+1.259250E+00		24.661
+1.260400E+00		0.00054
+1.261550E+00		-3.982
+1.262700E+00		0.000038
+1.263850E+00		-23.58
+1.265000E+00		-15.54
+1.266150E+00		-11.52
+1.267300E+00		-31.118
+1.268450E+00		-11.018
+1.269600E+00		0.00054
+1.270750E+00		16.621
+1.271900E+00		40.741
+1.273050E+00		88.982
+1.274200E+00		145.264
+1.275350E+00		237.726
+1.276500E+00		233.706
+1.277650E+00		148.781
+1.278800E+00		104.56
+1.279950E+00		60.842
+1.281100E+00		32.198
+1.282250E+00		16.118
+1.283400E+00		-15.038
+1.284550E+00		-23.58
+1.285700E+00		-7.5
+1.286850E+00		-11.52
+1.288000E+00		-23.078
+1.289150E+00		-23.58
+1.290300E+00		0.00054
+1.291450E+00		0.00054
+1.292600E+00		32.701
+1.293750E+00		48.781
+1.294900E+00		80.942
+1.296050E+00		137.224
+1.297200E+00		225.666
+1.298350E+00		245.766
+1.299500E+00		168.882
+1.300650E+00		96.52
+1.301800E+00		56.822
+1.302950E+00		24.158
+1.304100E+00		8.58
+1.305250E+00		-7.5
+1.306400E+00		-7.5
+1.307550E+00		-15.038
+1.308700E+00		-15.54
+1.309850E+00		-19.058
+1.311000E+00		-15.038
+1.312150E+00		-23.078
+1.313300E+00		8.078
+1.314450E+00		12.601
+1.315600E+00		40.741
+1.316750E+00		88.982
+1.317900E+00		121.143
+1.319050E+00		205.063
+1.320200E+00		249.786
+1.321350E+00		188.982
+1.322500E+00		105.063
+1.323650E+00		56.319
+1.324800E+00		40.239
+1.325950E+00		20.138
+1.327100E+00		-23.078
+1.328250E+00		-11.52
+1.329400E+00		-23.078
+1.330550E+00		-11.018
+1.331700E+00		-7.5
+1.332850E+00		-23.58
+1.334000E+00		0.000038
+1.335150E+00		4.56
+1.336300E+00		24.158
+1.337450E+00		32.198
+1.338600E+00		88.48
+1.339750E+00		117.123
+1.340900E+00		193.505
+1.342050E+00		245.264
+1.343200E+00		184.962
+1.344350E+00		113.103
+1.345500E+00		48.781
+1.346650E+00		28.681
+1.347800E+00		16.118
+1.348950E+00		-3.982
+1.350100E+00		-15.038
+1.351250E+00		-23.58
+1.352400E+00		-15.54
+1.353550E+00		-31.621
+1.354700E+00		-23.078
+1.355850E+00		-15.54
+1.357000E+00		-15.038
+1.358150E+00		16.118
+1.359300E+00		40.239
+1.360450E+00		60.339
+1.361600E+00		113.103
+1.362750E+00		189.485
+1.363900E+00		249.786
+1.365050E+00		188.982
+1.366200E+00		105.063
+1.367350E+00		76.42
+1.368500E+00		40.239
+1.369650E+00		20.641
+1.370800E+00		-7.5
+1.371950E+00		-3.982
+1.373100E+00		-15.54
+1.374250E+00		-11.52
+1.375400E+00		0.000038
+1.376550E+00		-19.058
+1.377700E+00		8.078
+1.378850E+00		-3.48
+1.380000E+00		0.00054
+1.381150E+00		28.681
+1.382300E+00		64.359
+1.383450E+00		116.621
+1.384600E+00		193.003
+1.385750E+00		245.766
+1.386900E+00		193.003
+1.388050E+00		116.621
+1.389200E+00		56.822
+1.390350E+00		36.721
+1.391500E+00		16.621
+1.392650E+00		-7.5
+1.393800E+00		-23.078
+1.394950E+00		-15.54
+1.396100E+00		-7.5
+1.397250E+00		-19.058
+1.398400E+00		-23.078
+1.399550E+00		-15.038
+1.400700E+00		-7.5
+1.401850E+00		16.621
+1.403000E+00		24.661
+1.404150E+00		56.822
+1.405300E+00		80.942
+1.406450E+00		169.384
+1.407600E+00		241.746
+1.408750E+00		209.585
+1.409900E+00		136.721
+1.411050E+00		76.922
+1.412200E+00		40.741
+1.413350E+00		28.178
+1.414500E+00		8.58
+1.415650E+00		-11.52
+1.416800E+00		-23.58
+1.417950E+00		-11.52
+1.419100E+00		-31.118
+1.420250E+00		-23.58
+1.421400E+00		-15.54
+1.422550E+00		0.00054
+1.423700E+00		16.118
+1.424850E+00		20.138
+1.426000E+00		56.822
+1.427150E+00		92.5
+1.428300E+00		137.224
+1.429450E+00		209.585
+1.430600E+00		209.083
+1.431750E+00		116.621
+1.432900E+00		88.48
+1.434050E+00		40.741
+1.435200E+00		32.198
+1.436350E+00		8.58
+1.437500E+00		-15.54
+1.438650E+00		-7.5
+1.439800E+00		-15.54
+1.440950E+00		-7.5
+1.442100E+00		-15.54
+1.443250E+00		-7.5
+1.444400E+00		-7.5
+1.445550E+00		16.621
+1.446700E+00		32.198
+1.447850E+00		64.862
+1.449000E+00		88.48
+1.450150E+00		137.224
+1.451300E+00		209.585
+1.452450E+00		217.626
+1.453600E+00		121.143
+1.454750E+00		97.023
+1.455900E+00		56.822
+1.457050E+00		28.178
+1.458200E+00		-7.5
+1.459350E+00		4.058
+1.460500E+00		-7.5
+1.461650E+00		-19.058
+1.462800E+00		-7.5
+1.463950E+00		-23.58
+1.465100E+00		-15.54
+1.466250E+00		4.56
+1.467400E+00		8.078
+1.468550E+00		16.621
+1.469700E+00		48.781
+1.470850E+00		80.942
+1.472000E+00		129.183
+1.473150E+00		205.565
+1.474300E+00		209.585
+1.475450E+00		156.822
+1.476600E+00		88.982
+1.477750E+00		44.259
+1.478900E+00		40.239
+1.480050E+00		8.58
+1.481200E+00		-7.5
+1.482350E+00		-19.56
+1.483500E+00		-15.54
+1.484650E+00		-27.601
+1.485800E+00		-15.54
+1.486950E+00		-19.058
+1.488100E+00		-15.038
+1.489250E+00		4.56
+1.490400E+00		24.661
+1.491550E+00		32.701
+1.492700E+00		64.862
+1.493850E+00		113.103
+1.495000E+00		177.425
+1.496150E+00		213.606
+1.497300E+00		160.842
+1.498450E+00		113.103
+1.499600E+00		80.44
+1.500750E+00		28.681
+1.501900E+00		16.621
+1.503050E+00		0.00054
+1.504200E+00		-23.078
+1.505350E+00		-7.5
+1.506500E+00		8.078
+1.507650E+00		-15.54
+1.508800E+00		-7.5
+1.509950E+00		-3.48
+1.511100E+00		0.00054
+1.512250E+00		12.601
+1.513400E+00		32.701
+1.514550E+00		72.902
+1.515700E+00		97.023
+1.516850E+00		173.405
+1.518000E+00		225.163
+1.519150E+00		169.384
+1.520300E+00		105.063
+1.521450E+00		68.379
+1.522600E+00		24.661
+1.523750E+00		12.098
+1.524900E+00		-15.54
+1.526050E+00		-7.5
+1.527200E+00		-15.54
+1.528350E+00		-23.58
+1.529500E+00		-31.118
+1.530650E+00		-11.52
+1.531800E+00		-15.038
+1.532950E+00		0.000038
+1.534100E+00		-7.5
+1.535250E+00		40.239
+1.536400E+00		64.359
+1.537550E+00		84.962
+1.538700E+00		145.264
+1.539850E+00		221.646
+1.541000E+00		176.922
+1.542150E+00		116.621
+1.543300E+00		64.359
+1.544450E+00		32.198
+1.545600E+00		8.58
