x-axis,1,2
second,Volt,Volt
+16.100E-03,+120.603E-03,+24.661E-03
+17.250E-03,+152.764E-03,+52.802E-03
+18.400E-03,+184.925E-03,+120.641E-03
+19.550E-03,+233.166E-03,+197.525E-03
+20.700E-03,+249.246E-03,+354.309E-03
+21.850E-03,+108.040E-03,+571.394E-03
+23.000E-03,-120.603E-03,+426.671E-03
+24.150E-03,-160.804E-03,+289.987E-03
+25.300E-03,-160.302E-03,+193.003E-03
+26.450E-03,-120.101E-03,+108.580E-03
+27.600E-03,-104.523E-03,+64.862E-03
+28.750E-03,-95.980E-03,+12.098E-03
+29.900E-03,-88.442E-03,+38E-06
+31.050E-03,-72.362E-03,-27.098E-03
+32.200E-03,-79.899E-03,-23.580E-03
+33.350E-03,+52.261E-03,-31.621E-03
+34.500E-03,+71.859E-03,-31.621E-03
+35.650E-03,+80.402E-03,-11.520E-03
+36.800E-03,+95.980E-03,-7.500E-03
+37.950E-03,+92.462E-03,+52.802E-03
+39.100E-03,+120.603E-03,+88.480E-03
+40.250E-03,+136.683E-03,+165.364E-03
+41.400E-03,+160.804E-03,+257.324E-03
+42.550E-03,+152.764E-03,+402.550E-03
+43.700E-03,-8.040E-03,+547.274E-03
+44.850E-03,-237.186E-03,+410.088E-03
+46.000E-03,-240.704E-03,+249.284E-03
+47.150E-03,-188.442E-03,+140.741E-03
+48.300E-03,-176.382E-03,+72.902E-03
+49.450E-03,-132.663E-03,+36.219E-03
+50.600E-03,-104.020E-03,-7.500E-03
+51.750E-03,-92.462E-03,-19.058E-03
+52.900E-03,-64.322E-03,-31.621E-03
+54.050E-03,-64.322E-03,-59.761E-03
+55.200E-03,+55.779E-03,-63.279E-03
+56.350E-03,+56.281E-03,-35.641E-03
+57.500E-03,+71.859E-03,-23.580E-03
+58.650E-03,+100.000E-03,-7.500E-03
+59.800E-03,+112.060E-03,+24.661E-03
+60.950E-03,+136.683E-03,+56.822E-03
+62.100E-03,+160.804E-03,+105.063E-03
+63.250E-03,+201.005E-03,+197.525E-03
+64.400E-03,+217.085E-03,+330.188E-03
+65.550E-03,+120.101E-03,+507.073E-03
+66.700E-03,-128.643E-03,+466.369E-03
+67.850E-03,-188.945E-03,+277.425E-03
+69.000E-03,-168.342E-03,+184.962E-03
+70.150E-03,-132.663E-03,+113.103E-03
+71.300E-03,-104.523E-03,+64.359E-03
+72.450E-03,-104.020E-03,+20.641E-03
+73.600E-03,-95.980E-03,+8.078E-03
+74.750E-03,-84.422E-03,-23.580E-03
+75.900E-03,-56.281E-03,-39.661E-03
+77.050E-03,+48.241E-03,-43.178E-03
+78.200E-03,+71.859E-03,-31.621E-03
+79.350E-03,+68.342E-03,-23.078E-03
+80.500E-03,+88.442E-03,+38E-06
+81.650E-03,+95.980E-03,+20.138E-03
+82.800E-03,+104.523E-03,+64.862E-03
+83.950E-03,+128.643E-03,+125.163E-03
+85.100E-03,+144.724E-03,+217.626E-03
+86.250E-03,+168.844E-03,+338.229E-03
+87.400E-03,+47.739E-03,+499.033E-03
+88.550E-03,-180.905E-03,+454.309E-03
+89.700E-03,-240.704E-03,+241.746E-03
+90.850E-03,-196.985E-03,+156.822E-03
+92.000E-03,-168.342E-03,+96.520E-03
+93.150E-03,-140.201E-03,+36.219E-03
+94.300E-03,-104.020E-03,+540E-06
+95.450E-03,-91.960E-03,-19.560E-03
+96.600E-03,-80.402E-03,-23.580E-03
+97.750E-03,-68.342E-03,-47.198E-03
+98.900E-03,+0.0E+00,+8.078E-03
+100.050E-03,+68.342E-03,-59.761E-03
+101.200E-03,+71.859E-03,-31.621E-03
+102.350E-03,+76.382E-03,-7.500E-03
+103.500E-03,+104.523E-03,+8.580E-03
+104.650E-03,+112.563E-03,+48.781E-03
+105.800E-03,+144.724E-03,+112.601E-03
+106.950E-03,+180.402E-03,+177.425E-03
+108.100E-03,+209.045E-03,+257.827E-03
+109.250E-03,+164.322E-03,+454.812E-03
+110.400E-03,-87.940E-03,+498.530E-03
+111.550E-03,-188.945E-03,+325.666E-03
+112.700E-03,-160.804E-03,+209.083E-03
+113.850E-03,-144.724E-03,+121.143E-03
+115.000E-03,-112.563E-03,+72.399E-03
+116.150E-03,-108.040E-03,+36.219E-03
+117.300E-03,-80.402E-03,-7.500E-03
+118.450E-03,-80.402E-03,-7.500E-03
+119.600E-03,-64.322E-03,-39.158E-03
+120.750E-03,-56.281E-03,-47.701E-03
+121.900E-03,+71.859E-03,-39.661E-03
+123.050E-03,+64.322E-03,-19.560E-03
+124.200E-03,+96.482E-03,+16.118E-03
+125.350E-03,+87.940E-03,+20.641E-03
+126.500E-03,+104.020E-03,+48.781E-03
+127.650E-03,+128.643E-03,+109.083E-03
+128.800E-03,+144.221E-03,+193.003E-03
+129.950E-03,+160.302E-03,+294.008E-03
+131.100E-03,+95.980E-03,+450.791E-03
+132.250E-03,-124.623E-03,+495.013E-03
+133.400E-03,-233.166E-03,+305.565E-03
+134.550E-03,-205.025E-03,+188.982E-03
+135.700E-03,-168.844E-03,+112.601E-03
+136.850E-03,-136.683E-03,+44.259E-03
+138.000E-03,-112.563E-03,+24.158E-03
+139.150E-03,-100.000E-03,-11.520E-03
+140.300E-03,-80.402E-03,-31.621E-03
+141.450E-03,-72.362E-03,-59.761E-03
+142.600E-03,-32.161E-03,-71.319E-03
+143.750E-03,+56.281E-03,-55.741E-03
+144.900E-03,+64.322E-03,-47.198E-03
+146.050E-03,+76.382E-03,-23.580E-03
+147.200E-03,+95.980E-03,+8.580E-03
+148.350E-03,+116.583E-03,+44.761E-03
+149.500E-03,+128.643E-03,+80.942E-03
+150.650E-03,+176.382E-03,+137.224E-03
+151.800E-03,+208.543E-03,+233.706E-03
+152.950E-03,+200.503E-03,+378.430E-03
+154.100E-03,+7.538E-03,+490.992E-03
+155.250E-03,-152.764E-03,+345.766E-03
+156.400E-03,-152.764E-03,+225.163E-03
+157.550E-03,-136.683E-03,+145.264E-03
+158.700E-03,-136.181E-03,+88.480E-03
+159.850E-03,-104.523E-03,+40.741E-03
+161.000E-03,-88.442E-03,+38E-06
+162.150E-03,-67.839E-03,-15.540E-03
+163.300E-03,-64.322E-03,-15.540E-03
+164.450E-03,-59.799E-03,-39.661E-03
+165.600E-03,+55.779E-03,-15.540E-03
+166.750E-03,+55.779E-03,-27.098E-03
+167.900E-03,+87.940E-03,-7.500E-03
+169.050E-03,+104.523E-03,+8.580E-03
+170.200E-03,+104.020E-03,+24.661E-03
+171.350E-03,+128.643E-03,+84.962E-03
+172.500E-03,+152.261E-03,+129.183E-03
+173.650E-03,+180.402E-03,+233.706E-03
+174.800E-03,+160.302E-03,+394.510E-03
+175.950E-03,-32.161E-03,+494.510E-03
+177.100E-03,-192.462E-03,+361.847E-03
+178.250E-03,-180.402E-03,+217.626E-03
+179.400E-03,-136.683E-03,+136.721E-03
+180.550E-03,-128.643E-03,+68.379E-03
+181.700E-03,-104.523E-03,+32.198E-03
+182.850E-03,-104.523E-03,+4.560E-03
+184.000E-03,-88.442E-03,-7.500E-03
+185.150E-03,-79.899E-03,-39.661E-03
+186.300E-03,-63.819E-03,-39.158E-03
+187.450E-03,+43.719E-03,-63.781E-03
+188.600E-03,+72.362E-03,-39.661E-03
+189.750E-03,+76.382E-03,-11.018E-03
+190.900E-03,+87.940E-03,-7.500E-03
+192.050E-03,+96.482E-03,+28.681E-03
+193.200E-03,+128.643E-03,+80.440E-03
+194.350E-03,+152.764E-03,+129.183E-03
+195.500E-03,+176.884E-03,+201.545E-03
+196.650E-03,+205.025E-03,+333.706E-03
+197.800E-03,+63.819E-03,+482.952E-03
+198.950E-03,-144.724E-03,+377.927E-03
+200.100E-03,-184.422E-03,+241.244E-03
+201.250E-03,-152.261E-03,+157.324E-03
+202.400E-03,-136.181E-03,+88.982E-03
+203.550E-03,-112.060E-03,+36.219E-03
+204.700E-03,-88.442E-03,+16.118E-03
+205.850E-03,-88.442E-03,-11.018E-03
+207.000E-03,-64.322E-03,-23.580E-03
+208.150E-03,-55.779E-03,-35.138E-03
+209.300E-03,+32.161E-03,-31.621E-03
+210.450E-03,+44.221E-03,-23.078E-03
+211.600E-03,+64.322E-03,-23.078E-03
+212.750E-03,+79.899E-03,-15.540E-03
+213.900E-03,+80.402E-03,+16.621E-03
+215.050E-03,+124.121E-03,+60.842E-03
+216.200E-03,+152.261E-03,+121.143E-03
+217.350E-03,+180.402E-03,+189.485E-03
+218.500E-03,+192.965E-03,+306.068E-03
+219.650E-03,+59.799E-03,+486.972E-03
+220.800E-03,-152.764E-03,+386.470E-03
+221.950E-03,-180.402E-03,+253.304E-03
+223.100E-03,-144.724E-03,+152.802E-03
+224.250E-03,-136.181E-03,+97.023E-03
+225.400E-03,-112.563E-03,+40.741E-03
+226.550E-03,-100.000E-03,+4.058E-03
+227.700E-03,-72.362E-03,-7.500E-03
+228.850E-03,-72.362E-03,-27.098E-03
+230.000E-03,-64.322E-03,-55.239E-03
+231.150E-03,+48.241E-03,-51.219E-03
+232.300E-03,+56.281E-03,-31.621E-03
+233.450E-03,+72.362E-03,-15.540E-03
+234.600E-03,+80.402E-03,+38E-06
+235.750E-03,+91.960E-03,+16.118E-03
+236.900E-03,+112.563E-03,+64.359E-03
+238.050E-03,+136.683E-03,+105.063E-03
+239.200E-03,+168.844E-03,+177.425E-03
+240.350E-03,+204.523E-03,+281.947E-03
+241.500E-03,+112.060E-03,+450.791E-03
+242.650E-03,-116.583E-03,+418.631E-03
+243.800E-03,-176.382E-03,+265.364E-03
+244.950E-03,-144.221E-03,+152.802E-03
+246.100E-03,-128.141E-03,+96.520E-03
+247.250E-03,-104.020E-03,+44.761E-03
+248.400E-03,-104.020E-03,+540E-06
+249.550E-03,-80.402E-03,-15.540E-03
+250.700E-03,-64.322E-03,-15.540E-03
+251.850E-03,-44.221E-03,-27.098E-03
+253.000E-03,+40.201E-03,-23.580E-03
+254.150E-03,+51.759E-03,-27.601E-03
+255.300E-03,+64.322E-03,-15.540E-03
+256.450E-03,+75.879E-03,-15.038E-03
+257.600E-03,+96.482E-03,+16.621E-03
+258.750E-03,+104.020E-03,+48.781E-03
+259.900E-03,+136.683E-03,+113.103E-03
+261.050E-03,+152.764E-03,+177.425E-03
+262.200E-03,+160.804E-03,+273.907E-03
+263.350E-03,+88.442E-03,+438.731E-03
+264.500E-03,-144.724E-03,+418.631E-03
+265.650E-03,-188.442E-03,+257.827E-03
+266.800E-03,-160.804E-03,+168.882E-03
+267.950E-03,-144.724E-03,+88.982E-03
+269.100E-03,-120.101E-03,+40.741E-03
+270.250E-03,-91.960E-03,+20.138E-03
+271.400E-03,-79.899E-03,-7.500E-03
+272.550E-03,-60.302E-03,-39.158E-03
+273.700E-03,-71.859E-03,-39.661E-03
+274.850E-03,-48.241E-03,-43.178E-03
+276.000E-03,+55.779E-03,-31.621E-03
+277.150E-03,+59.799E-03,-23.580E-03
+278.300E-03,+79.899E-03,-7.500E-03
+279.450E-03,+92.462E-03,+12.601E-03
+280.600E-03,+120.101E-03,+48.781E-03
+281.750E-03,+124.623E-03,+93.003E-03
+282.900E-03,+152.261E-03,+153.304E-03
+284.050E-03,+184.925E-03,+261.847E-03
+285.200E-03,+128.643E-03,+410.590E-03
+286.350E-03,-96.482E-03,+438.229E-03
+287.500E-03,-184.422E-03,+297.525E-03
+288.650E-03,-172.864E-03,+172.902E-03
+289.800E-03,-136.683E-03,+104.560E-03
+290.950E-03,-116.583E-03,+48.781E-03
+292.100E-03,-104.020E-03,+8.580E-03
+293.250E-03,-88.442E-03,-3.982E-03
+294.400E-03,-72.362E-03,-31.118E-03
+295.550E-03,-59.799E-03,-31.621E-03
+296.700E-03,-48.241E-03,-31.621E-03
+297.850E-03,+44.221E-03,-39.661E-03
+299.000E-03,+56.281E-03,-23.580E-03
+300.150E-03,+68.342E-03,-7.500E-03
+301.300E-03,+87.940E-03,+540E-06
+302.450E-03,+96.482E-03,+24.661E-03
+303.600E-03,+136.181E-03,+88.480E-03
+304.750E-03,+148.241E-03,+149.284E-03
+305.900E-03,+176.382E-03,+233.706E-03
+307.050E-03,+124.623E-03,+374.410E-03
+308.200E-03,-56.281E-03,+434.711E-03
+309.350E-03,-180.402E-03,+298.028E-03
+310.500E-03,-168.342E-03,+193.003E-03
+311.650E-03,-132.663E-03,+121.143E-03
+312.800E-03,-112.563E-03,+80.440E-03
+313.950E-03,-100.000E-03,+32.701E-03
+315.100E-03,-88.442E-03,+8.078E-03
+316.250E-03,-67.839E-03,-19.058E-03
+317.400E-03,-71.859E-03,-23.580E-03
+318.550E-03,-51.759E-03,-47.701E-03
+319.700E-03,+55.779E-03,-47.198E-03
+320.850E-03,+60.302E-03,-31.621E-03
+322.000E-03,+72.362E-03,-15.038E-03
+323.150E-03,+79.899E-03,+24.661E-03
+324.300E-03,+88.442E-03,+48.781E-03
+325.450E-03,+104.523E-03,+84.962E-03
+326.600E-03,+136.683E-03,+153.304E-03
+327.750E-03,+140.201E-03,+233.204E-03
+328.900E-03,+112.563E-03,+362.349E-03
+330.050E-03,-68.342E-03,+454.812E-03
+331.200E-03,-192.965E-03,+289.485E-03
+332.350E-03,-180.402E-03,+173.405E-03
+333.500E-03,-152.261E-03,+104.560E-03
+334.650E-03,-112.060E-03,+48.781E-03
+335.800E-03,-112.060E-03,+24.158E-03
+336.950E-03,-80.402E-03,-11.018E-03
+338.100E-03,-72.362E-03,-15.540E-03
+339.250E-03,-56.281E-03,-31.621E-03
+340.400E-03,-24.121E-03,-39.661E-03
+341.550E-03,+44.221E-03,-47.701E-03
+342.700E-03,+63.819E-03,-39.158E-03
+343.850E-03,+72.362E-03,-15.540E-03
+345.000E-03,+72.362E-03,-7.500E-03
+346.150E-03,+96.482E-03,+36.721E-03
+347.300E-03,+128.643E-03,+64.862E-03
+348.450E-03,+152.764E-03,+113.103E-03
+349.600E-03,+160.804E-03,+201.545E-03
+350.750E-03,+172.864E-03,+326.168E-03
+351.900E-03,+23.618E-03,+442.751E-03
+353.050E-03,-140.704E-03,+341.746E-03
+354.200E-03,-152.764E-03,+225.163E-03
+355.350E-03,-136.683E-03,+132.701E-03
+356.500E-03,-104.523E-03,+80.942E-03
+357.650E-03,-100.503E-03,+48.781E-03
+358.800E-03,-88.442E-03,+16.621E-03
+359.950E-03,-80.402E-03,-11.018E-03
+361.100E-03,-71.859E-03,-23.580E-03
+362.250E-03,-52.261E-03,-47.701E-03
+363.400E-03,+48.241E-03,-39.158E-03
+364.550E-03,+48.241E-03,-23.580E-03
+365.700E-03,+56.281E-03,-7.500E-03
+366.850E-03,+68.342E-03,+12.098E-03
+368.000E-03,+88.442E-03,+32.198E-03
+369.150E-03,+108.543E-03,+64.862E-03
+370.300E-03,+112.563E-03,+129.183E-03
+371.450E-03,+148.744E-03,+193.505E-03
+372.600E-03,+152.764E-03,+314.108E-03
+373.750E-03,+19.598E-03,+438.731E-03
+374.900E-03,-152.764E-03,+353.807E-03
+376.050E-03,-176.382E-03,+201.043E-03
+377.200E-03,-144.724E-03,+97.023E-03
+378.350E-03,-120.603E-03,+76.420E-03
+379.500E-03,-96.482E-03,+32.198E-03
+380.650E-03,-92.462E-03,+540E-06
+381.800E-03,-71.859E-03,-7.500E-03
+382.950E-03,-60.302E-03,-31.621E-03
+384.100E-03,-55.779E-03,-31.621E-03
+385.250E-03,+51.759E-03,-43.178E-03
+386.400E-03,+32.161E-03,-39.158E-03
+387.550E-03,+60.302E-03,-27.098E-03
+388.700E-03,+79.899E-03,+38E-06
+389.850E-03,+92.462E-03,+16.118E-03
+391.000E-03,+104.523E-03,+64.359E-03
+392.150E-03,+132.663E-03,+100.540E-03
+393.300E-03,+160.804E-03,+177.425E-03
+394.450E-03,+172.362E-03,+273.907E-03
+395.600E-03,+71.859E-03,+410.590E-03
+396.750E-03,-112.563E-03,+381.947E-03
+397.900E-03,-144.724E-03,+233.706E-03
+399.050E-03,-148.241E-03,+148.781E-03
+400.200E-03,-120.101E-03,+96.520E-03
+401.350E-03,-96.482E-03,+48.781E-03
+402.500E-03,-88.442E-03,+8.580E-03
+403.650E-03,-80.402E-03,-11.018E-03
+404.800E-03,-64.322E-03,-15.540E-03
+405.950E-03,-56.281E-03,-31.621E-03
+407.100E-03,+40.201E-03,-31.621E-03
+408.250E-03,+48.241E-03,-19.560E-03
+409.400E-03,+64.322E-03,-7.500E-03
+410.550E-03,+60.302E-03,-3.480E-03
+411.700E-03,+87.940E-03,+24.158E-03
+412.850E-03,+108.543E-03,+56.822E-03
+414.000E-03,+128.141E-03,+97.023E-03
+415.150E-03,+152.764E-03,+161.344E-03
+416.300E-03,+160.804E-03,+249.786E-03
+417.450E-03,+91.960E-03,+402.550E-03
+418.600E-03,-112.563E-03,+385.967E-03
+419.750E-03,-160.804E-03,+249.786E-03
+420.900E-03,-144.221E-03,+144.761E-03
+422.050E-03,-128.643E-03,+80.942E-03
+423.200E-03,-104.523E-03,+40.741E-03
+424.350E-03,-84.422E-03,+12.601E-03
+425.500E-03,-79.899E-03,-7.500E-03
+426.650E-03,-59.799E-03,-31.621E-03
+427.800E-03,-55.779E-03,-31.621E-03
+428.950E-03,+16.080E-03,-27.601E-03
+430.100E-03,+40.201E-03,-23.580E-03
+431.250E-03,+51.759E-03,-15.540E-03
+432.400E-03,+72.362E-03,-23.078E-03
+433.550E-03,+92.462E-03,-11.018E-03
+434.700E-03,+96.482E-03,+32.701E-03
+435.850E-03,+128.643E-03,+76.922E-03
+437.000E-03,+152.764E-03,+129.183E-03
+438.150E-03,+188.442E-03,+221.646E-03
+439.300E-03,+144.724E-03,+386.470E-03
+440.450E-03,-48.241E-03,+406.570E-03
+441.600E-03,-144.221E-03,+257.827E-03
+442.750E-03,-136.683E-03,+164.862E-03
+443.900E-03,-112.563E-03,+112.601E-03
+445.050E-03,-91.960E-03,+68.379E-03
+446.200E-03,-80.402E-03,+32.198E-03
+447.350E-03,-79.899E-03,+540E-06
+448.500E-03,-64.322E-03,-7.500E-03
+449.650E-03,-56.281E-03,-31.118E-03
+450.800E-03,-55.779E-03,-23.078E-03
+451.950E-03,+43.719E-03,-23.078E-03
+453.100E-03,+72.362E-03,-15.540E-03
+454.250E-03,+72.362E-03,+4.560E-03
+455.400E-03,+80.402E-03,+24.158E-03
+456.550E-03,+92.462E-03,+44.761E-03
+457.700E-03,+112.060E-03,+80.942E-03
+458.850E-03,+144.221E-03,+140.741E-03
+460.000E-03,+160.302E-03,+233.706E-03
+461.150E-03,+87.940E-03,+378.430E-03
+462.300E-03,-72.362E-03,+386.470E-03
+463.450E-03,-172.362E-03,+257.827E-03
+464.600E-03,-168.342E-03,+137.224E-03
+465.750E-03,-128.643E-03,+80.942E-03
+466.900E-03,-96.482E-03,+32.701E-03
+468.050E-03,-91.960E-03,+12.601E-03
+469.200E-03,-64.322E-03,+38E-06
+470.350E-03,-64.322E-03,-23.580E-03
+471.500E-03,-55.779E-03,-39.661E-03
+472.650E-03,-43.719E-03,-51.219E-03
+473.800E-03,+39.698E-03,-31.621E-03
+474.950E-03,+51.759E-03,-23.580E-03
+476.100E-03,+64.322E-03,-15.038E-03
+477.250E-03,+83.920E-03,-3.480E-03
+478.400E-03,+88.442E-03,+24.661E-03
+479.550E-03,+120.603E-03,+72.399E-03
+480.700E-03,+144.724E-03,+121.143E-03
+481.850E-03,+168.844E-03,+189.485E-03
+483.000E-03,+160.302E-03,+330.188E-03
+484.150E-03,-20.101E-03,+398.028E-03
+485.300E-03,-152.261E-03,+273.907E-03
+486.450E-03,-152.764E-03,+181.445E-03
+487.600E-03,-120.603E-03,+97.023E-03
+488.750E-03,-100.503E-03,+60.339E-03
+489.900E-03,-88.442E-03,+16.621E-03
+491.050E-03,-71.859E-03,+540E-06
+492.200E-03,-64.322E-03,-23.078E-03
+493.350E-03,-48.241E-03,-27.098E-03
+494.500E-03,-63.819E-03,-31.118E-03
+495.650E-03,+40.201E-03,-27.098E-03
+496.800E-03,+48.241E-03,-31.118E-03
+497.950E-03,+64.322E-03,-11.018E-03
+499.100E-03,+80.402E-03,+16.118E-03
+500.250E-03,+88.442E-03,+24.661E-03
+501.400E-03,+104.020E-03,+72.902E-03
+502.550E-03,+124.121E-03,+129.183E-03
+503.700E-03,+152.261E-03,+193.505E-03
+504.850E-03,+116.080E-03,+326.168E-03
+506.000E-03,-48.241E-03,+410.590E-03
+507.150E-03,-168.844E-03,+289.485E-03
+508.300E-03,-168.342E-03,+168.882E-03
+509.450E-03,-140.704E-03,+101.043E-03
+510.600E-03,-112.060E-03,+64.359E-03
+511.750E-03,-91.960E-03,+24.661E-03
+512.900E-03,-79.899E-03,-15.038E-03
+514.050E-03,-64.322E-03,-15.540E-03
+515.200E-03,-56.281E-03,-23.580E-03
+516.350E-03,-36.181E-03,-31.621E-03
+517.500E-03,+40.201E-03,-23.580E-03
+518.650E-03,+56.281E-03,-27.601E-03
+519.800E-03,+48.241E-03,-15.038E-03
+520.950E-03,+72.362E-03,+540E-06
+522.100E-03,+87.940E-03,+32.701E-03
+523.250E-03,+83.920E-03,+52.299E-03
+524.400E-03,+136.181E-03,+112.601E-03
+525.550E-03,+152.764E-03,+177.425E-03
+526.700E-03,+144.221E-03,+298.028E-03
+527.850E-03,+19.598E-03,+406.570E-03
+529.000E-03,-160.302E-03,+298.028E-03
+530.150E-03,-172.362E-03,+188.982E-03
+531.300E-03,-136.181E-03,+105.063E-03
+532.450E-03,-112.563E-03,+64.862E-03
+533.600E-03,-87.940E-03,+40.239E-03
+534.750E-03,-71.859E-03,+540E-06
+535.900E-03,-71.859E-03,-15.540E-03
+537.050E-03,-51.759E-03,-15.540E-03
+538.200E-03,-47.739E-03,-39.158E-03
+539.350E-03,+40.201E-03,-31.621E-03
+540.500E-03,+40.201E-03,-15.540E-03
+541.650E-03,+59.799E-03,-11.520E-03
+542.800E-03,+80.402E-03,-7.500E-03
+543.950E-03,+80.402E-03,+24.661E-03
+545.100E-03,+96.482E-03,+56.822E-03
+546.250E-03,+116.080E-03,+100.540E-03
+547.400E-03,+128.643E-03,+177.425E-03
+548.550E-03,+140.704E-03,+294.008E-03
+549.700E-03,+0.0E+00,+394.510E-03
+550.850E-03,-164.322E-03,+313.606E-03
+552.000E-03,-168.844E-03,+193.003E-03
+553.150E-03,-136.683E-03,+105.063E-03
+554.300E-03,-128.141E-03,+48.781E-03
+555.450E-03,-87.940E-03,+28.178E-03
+556.600E-03,-64.322E-03,+540E-06
+557.750E-03,-67.839E-03,-15.540E-03
+558.900E-03,-64.322E-03,-23.580E-03
+560.050E-03,-40.201E-03,-35.641E-03
+561.200E-03,+32.161E-03,-31.621E-03
+562.350E-03,+48.241E-03,-31.621E-03
+563.500E-03,+56.281E-03,-23.078E-03
+564.650E-03,+63.819E-03,-15.540E-03
+565.800E-03,+87.940E-03,+16.621E-03
+566.950E-03,+104.523E-03,+32.701E-03
+568.100E-03,+120.603E-03,+88.982E-03
+569.250E-03,+136.683E-03,+153.304E-03
+570.400E-03,+168.342E-03,+249.786E-03
+571.550E-03,+59.799E-03,+378.430E-03
+572.700E-03,-96.482E-03,+345.766E-03
+573.850E-03,-136.683E-03,+217.626E-03
+575.000E-03,-136.181E-03,+121.143E-03
+576.150E-03,-104.523E-03,+84.962E-03
+577.300E-03,-95.980E-03,+48.279E-03
+578.450E-03,-80.402E-03,+8.078E-03
+579.600E-03,-48.241E-03,-7.500E-03
+580.750E-03,-56.281E-03,-7.500E-03
+581.900E-03,-48.241E-03,-31.118E-03
+583.050E-03,+27.638E-03,-23.580E-03
+584.200E-03,+40.201E-03,-7.500E-03
+585.350E-03,+52.261E-03,-15.540E-03
+586.500E-03,+71.859E-03,-7.500E-03
+587.650E-03,+76.382E-03,+24.661E-03
+588.800E-03,+95.980E-03,+64.359E-03
+589.950E-03,+104.523E-03,+88.480E-03
+591.100E-03,+136.181E-03,+161.344E-03
+592.250E-03,+128.643E-03,+241.244E-03
+593.400E-03,+55.779E-03,+370.389E-03
+594.550E-03,-124.623E-03,+345.766E-03
+595.700E-03,-152.764E-03,+209.083E-03
+596.850E-03,-136.683E-03,+132.701E-03
+598.000E-03,-112.060E-03,+80.440E-03
+599.150E-03,-92.462E-03,+32.198E-03
+600.300E-03,-80.402E-03,-7.500E-03
+601.450E-03,-60.302E-03,-23.580E-03
+602.600E-03,-48.241E-03,-23.580E-03
+603.750E-03,-48.241E-03,-43.681E-03
+604.900E-03,-39.698E-03,-47.198E-03
+606.050E-03,+44.221E-03,-39.661E-03
+607.200E-03,+55.779E-03,-31.621E-03
+608.350E-03,+59.799E-03,-7.500E-03
+609.500E-03,+72.362E-03,+540E-06
+610.650E-03,+91.960E-03,+44.761E-03
+611.800E-03,+112.563E-03,+80.942E-03
+612.950E-03,+132.161E-03,+124.661E-03
+614.100E-03,+152.764E-03,+209.585E-03
+615.250E-03,+120.101E-03,+346.269E-03
+616.400E-03,-56.281E-03,+361.847E-03
+617.550E-03,-128.643E-03,+245.766E-03
+618.700E-03,-120.603E-03,+145.264E-03
+619.850E-03,-120.603E-03,+96.520E-03
+621.000E-03,-88.442E-03,+48.781E-03
+622.150E-03,-76.382E-03,+12.601E-03
+623.300E-03,-64.322E-03,+8.580E-03
+624.450E-03,-64.322E-03,-19.058E-03
